gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BTG1	5033.13013366114	-0.0949851338536804	0.0583774327370844	-1.62759352383099	0.103611103239165	0.131599767819521
NBPF24	11.1055616151535	-0.257822599270655	0.158769048176331	-1.62747675579677	0.103635881400798	0.131623311670683
SETD7	3063.13578829338	-0.0672127213643359	0.0410497532386198	-1.62733464638716	0.103666043352175	0.131653689985586
HLA-DOA	216.60756185719	0.156467542420775	0.104153562462972	1.62723235509815	0.103687758441296	0.131673337950743
TTLL4	283.509089593441	-0.0708788911543485	0.0435020297153623	-1.62572514889554	0.10400813762933	0.132072234980871
TSNAX	945.438994844652	0.0775191646701083	0.0486598546407464	1.62554980856013	0.104045459850923	0.132103718305513
ADAM15	3199.05806807243	-0.0701563004984863	0.0429036108800796	-1.62555837682282	0.104043635798584	0.132103718305513
PPARG	56.4697231109675	-0.40681340323363	0.218631061971541	-1.62521072853052	0.104117665212383	0.132187436724788
COL10A1	49.1677415095833	-0.271488399445211	0.15018755669313	-1.62518111651673	0.104123972829091	0.132187486546256
YY2	13.3052754989254	-0.256484504352003	0.149908024202453	-1.62471562697948	0.104223166050247	0.132305449414135
DGCR11	65.4511422751163	-0.142405507223006	0.0890412746409242	-1.62446238636839	0.104277161727916	0.132363191949086
PCBP2	1074.89693710284	-0.0900500449792842	0.0548846226171393	-1.62443848322085	0.104282259477511	0.132363191949086
PLS3	9043.62750466887	-0.0640743068117109	0.0396872405716482	-1.62441399290827	0.104287482655257	0.132363191949086
SNORD66	20.9188647551481	0.201249144698941	0.207149305431557	1.6238546399864	0.104406835375986	0.132506701035676
USP3	824.418520476976	0.0704578607573715	0.0430261031843276	1.62382157508373	0.10441389404088	0.132507684752608
CTD-2381F24.1	5.48013815810921	-0.337551990896383	0.258173004145044	-1.62331892928614	0.104521245082252	0.132635937916388
PIDD1	117.426653058981	0.122497014841403	0.0772102225690411	1.62276237502367	0.104640211691815	0.132778914745592
RP11-465N4.5	5.87348716757058	-0.31372122250093	0.218327751432174	-1.62231531681542	0.104735850751776	0.132892275610918
STAT5A	393.019891139021	-0.0834941898525273	0.0513191106287738	-1.62194023073802	0.104816146360941	0.132986155734283
HOXA5	70.3722699707418	0.186571440933415	0.162089187696002	1.62165835503619	0.104876520350736	0.133054750400452
HSD11B1L	55.1286106564835	-0.182647067530958	0.110081596410606	-1.62054503151633	0.10511524919481	0.133349598449146
AHCTF1	1826.76001670725	-0.0594571215389119	0.0367729886385517	-1.62006539931537	0.105218229085131	0.133472209753804
CIC	756.079743574212	0.0701277030794921	0.0435324454474771	1.61999575788962	0.105233188168488	0.133483156216365
DCTN1	1730.07008868719	0.0675770201960477	0.0417761613004879	1.61950794736024	0.105338017928631	0.133608091066942
NBPF16	18.641352046073	-0.187593261920998	0.114653344278018	-1.61871484080603	0.105508632222553	0.133816445318409
CERS3-AS1	92.5092936433367	0.1486225759071	0.0884227867207186	1.61858829537057	0.105535875141067	0.133842947737239
NPBWR1	17.6172751225363	-0.470386080938254	0.240137605574132	-1.61838185947235	0.10558032899324	0.133891272945423
IPO4	9.94125429233111	0.289219814189192	0.183911519315915	1.61813993557334	0.105632443726395	0.133949306873255
RP11-63M22.1	5.85206912620433	-0.365741503894234	0.210947070536371	-1.61804059038832	0.105653850365264	0.133968396157939
ARL5A	7686.96762156725	0.107776439242617	0.0660608078390077	1.61778217304047	0.105709549573811	0.134030963288391
TNFAIP6	40.0222651886022	-0.33349808005919	0.209582622751057	-1.61738960442906	0.10579420827827	0.134130238932974
G10656	33.2637156932451	0.317228976817907	0.214000578449563	1.61733039708702	0.105806981200977	0.134138368375989
CSF3R	29.7086794802495	0.436248545650548	0.228058342080481	1.61701645357537	0.105874729325746	0.134216188279011
BBS1	15.6672608547963	-0.236839880437588	0.145398453104002	-1.61646745433128	0.1059932845002	0.13435032659375
PRDM15	239.049881709398	0.110429924529021	0.068358549179031	1.61646821594845	0.105993119957757	0.13435032659375
XLOC_008072	111.814647616448	-0.144019359495928	0.0854159444536704	-1.61636237660036	0.106015987803401	0.134371027214696
KIF9	109.882653675904	0.135622139245339	0.0844249941878431	1.61629090382686	0.106031432556351	0.134382525978023
SERBP1P5	8.72283870697543	0.28652112684479	0.176849372314267	1.61537582543912	0.10622933213108	0.134625249758427
RP13-270P17.1	7.35784070315951	-0.300725190985669	0.195346061875687	-1.61531172279203	0.106243206269372	0.134634741530469
VPS37C	420.882519067558	-0.0738206050612548	0.0457925629902017	-1.61482036060163	0.106349602592425	0.134761472146921
RNU4-2	5192.86998251648	0.187531224222159	0.114727505477592	1.61456727802036	0.106404436372582	0.134822853705762
G32125	54.5897483911032	-0.287971674973363	0.227291870609748	-1.61419427995272	0.106485292328203	0.134917198066398
CALN1	147.170293810738	-0.167870035817809	0.135654890505959	-1.613999253964	0.106527588106978	0.134962678161607
ZNF713	55.8755072120234	-0.137967827467491	0.0867166297364022	-1.61383829219045	0.106562506323328	0.134998806520867
AC096579.13	10.0151821164105	0.345077494662045	0.202511687621547	1.6137751081857	0.106576215614552	0.135008063607838
RPL7AP28	7.6718158041773	-0.117731797541035	0.394576678545646	-1.61359969568781	0.106614282907661	0.135048173832097
AC079305.10	7.36208478830254	0.336191917327156	0.211409759940702	1.613472867667	0.106641813311393	0.135074932975594
TBCD	658.459634317158	0.0673561977311322	0.0415656117536327	1.6132983875903	0.106679696696153	0.135114801437146
RP11-454F8.4	7.87222068556612	-0.325384562829658	0.200471496447785	-1.61195520522295	0.106971687746927	0.135476484968302
SRD5A1	1489.82100166972	-0.141406596946201	0.0824118594260724	-1.61046147251257	0.107297149867257	0.135880512635162
RP11-1252D15.1	5.40458646954125	-0.372908964459096	0.224996008196532	-1.61031231211728	0.107329692723777	0.13591356273098
ZNF815P	34.5291982244011	0.154235505956716	0.092811874218952	1.60987763163749	0.107424573107793	0.136025543274717
MBLAC1	27.3900029222513	0.199595550970329	0.125766772417262	1.60981618417288	0.107437990981674	0.136034365284992
HOXC-AS2	8.94315688969851	-0.264575353739736	0.168469573259274	-1.60787378060411	0.107862825296965	0.136564076600769
AP001877.1	25.346682794166	-0.203113682476912	0.128830165042029	-1.6075587195767	0.107931859304182	0.136643276040499
C4orf32	526.119803504074	-0.110590159007011	0.0715761997113125	-1.60728767056615	0.107991277686399	0.136710293183502
CTD-2525I3.5	5.31438573057009	-0.301583790926094	0.201190311219463	-1.60703582499696	0.108046509564519	0.136772002743056
PTOV1-AS1	110.721156431963	-0.120139568776697	0.0737562709415649	-1.60692836856032	0.10807008248093	0.136793631414037
ACTA2-AS1	12.3343589531094	-0.297707344207797	0.17930951233612	-1.60686671069526	0.108083610318353	0.136802543328337
RP11-950K24.2	6.36088981476441	-0.342393175757358	0.222856174245673	-1.60679414048701	0.108099534059066	0.136814486510477
AGBL5-IT1	8.53540091906837	-0.306083064938108	0.186389161096449	-1.60661819880932	0.108138147825451	0.136855143812226
RP3-402G11.28	7.45377396210704	-0.273510929339583	0.188004209226888	-1.60519492963808	0.108450912969971	0.137242729999444
G34428	35.5992294140828	-0.214762405412996	0.130129949239664	-1.60497150481521	0.108500075786589	0.137296705561811
FAM21FP	12.1502206443027	-0.274862156584054	0.174402923268753	-1.60423429488163	0.108662417937451	0.137493883923255
FCF1P7	6.28109233929365	-0.313011354945248	0.210867780681356	-1.60316949954841	0.108897237339868	0.137782740806572
NAT10	932.047167252716	0.10440045837109	0.0631717099259025	1.60273956089443	0.108992165422483	0.13789457549972
RN7SKP230	19.1502148984013	-0.270555674280499	0.169586994998881	-1.60263111349513	0.10901612034317	0.137916608422627
PRPF8	5215.53838581609	0.0958390208431054	0.058317863189282	1.60256818508739	0.109030022493455	0.137925921676183
UPF2	1171.47272161649	-0.0570585186883056	0.0357705603410952	-1.60113394577437	0.109347255092532	0.138318932001159
KRT32	22.6027691708203	-0.628874603132299	0.278958761563587	-1.60047316225614	0.109493656021403	0.138495814430144
MAT2A	1643.35588955193	0.195945903160379	0.115607132254769	1.59989462737736	0.10962196140825	0.138649788411034
RP11-127L20.3	28.6331091742884	-0.230605791598901	0.138154576895652	-1.59958584674252	0.109690490293968	0.138728143176154
RP11-374P20.4	8.09423639273809	-0.282114721591809	0.180902575815438	-1.59944091210927	0.109722667874678	0.138760516949997
GP6	12.6196357634878	-0.224318940112097	0.163353637496332	-1.59930648757831	0.109752518729185	0.138789944528727
RPS15A	2836.46775771453	-0.0603440458395995	0.0371553143971943	-1.59925015570947	0.109765029919907	0.138797442642621
FES	83.2849107207287	0.150811642007222	0.0921909064074403	1.59871666582138	0.109883572806646	0.13893900847503
DVL1	903.410768612701	0.0681570909925494	0.0432917442764807	1.59796816917259	0.110050061295077	0.139141177084393
TEX264	929.496236348511	0.0833006292132148	0.0537448409171247	1.59776720711928	0.11009479531017	0.139189391097175
MTX3	995.008314020047	0.0541048301394204	0.0341612430109095	1.59753447029555	0.110146620320256	0.13924656371402
MT-CO1	29461.8303622779	-0.0757115206494593	0.0472571347996447	-1.59742525534635	0.110170946561239	0.139268967814615
EEF1DP1	15.2594734771797	-0.223005859264727	0.13852493302242	-1.59731575728072	0.110195340123714	0.139291454326493
TMCC1	756.068232650751	0.0591209262158789	0.0370383902541541	1.59711921762511	0.110239135183442	0.139338460965501
ULK1	818.715130255107	0.113849505480689	0.0689443972735804	1.59560358150625	0.110577327408425	0.139757547521059
FAM186B	18.4442517037127	-0.22800629588223	0.141690429865624	-1.59545139771206	0.110611330234006	0.139792145030248
MGAT4C	14.1850328501685	0.0137630233406772	0.31422391798031	-1.59536503723893	0.110630629653972	0.139808157136871
RP11-266L9.8	12.5534351459226	-0.267838511409957	0.191598808202939	-1.59496490203689	0.11072008463671	0.139912820279179
NDUFC2	307.40168888797	-0.0802568598060655	0.050749789865469	-1.59482268053681	0.110751893699669	0.139944630255775
TAF1C	206.629342447873	0.0968014761818079	0.0602323746605469	1.59469878489266	0.110779609908071	0.13997126505341
MIR2117HG	18.3522005850547	-0.288869087068397	0.159532095854291	-1.59413072488106	0.110906758514296	0.140123523069288
LA16c-313D11.12	30.5706841090514	-0.171653433110088	0.110043956787718	-1.59385975587946	0.110967449954374	0.140191803536894
COX7A2L	957.457429638317	0.0600688653306567	0.0381835934380055	1.5938231695632	0.110975646539678	0.140193759913061
RP1-12G14.9	13.7143984263038	-0.25656092960265	0.16072809449824	-1.59358985150318	0.111027929003609	0.140251405704332
SOX9	260.117661600314	0.307002149842836	0.191268928423456	1.59256693457494	0.111257376192627	0.140532827142865
PHF20L1	1306.0291070818	0.048830120578103	0.0305726180413742	1.592002627182	0.111384114245673	0.140684487374986
GCNT1P3	6.09686812062714	-0.344762281659939	0.224539394180539	-1.59112607269163	0.111581205930762	0.140924984767798
RP11-127I20.8	13.0688102879653	-0.289123218503601	0.178064709346544	-1.59102262415046	0.111604484290426	0.140945943509193
LAMP5	5.41254698468846	0.53815936383523	0.280055305262064	1.59091099708796	0.111629607308182	0.14096922923019
PAGR1	29.3074926318704	0.158758705236143	0.0968386525815614	1.59073504786315	0.111669215864474	0.141006577940798
FICD	115.724660134338	0.108736920138989	0.067761317968079	1.59072021313321	0.111672555870128	0.141006577940798
RBFA	165.414778839432	0.0857991907339156	0.054018653438736	1.59005110629343	0.111823285718471	0.141179994565714
PERP	89907.5857327096	-0.0830560255119562	0.0523525578719799	-1.5900798968447	0.111816796761851	0.141179994565714
CECR6	15.960514473012	-0.254775921311546	0.164549578915876	-1.58974480554263	0.111892339687813	0.141258720027335
AP006621.6	6.63789674698024	-0.358884221993055	0.208862731139375	-1.58964375025228	0.111915129474782	0.141279033245388
RNY4	5.98159609624877	0.343967692560844	0.269834500834017	1.5892909553713	0.111994719775628	0.141362581590259
LENG1	75.9734611826201	-0.110754089744383	0.0679843903989306	-1.58930066681901	0.111992528281798	0.141362581590259
AC093157.1	5.4764334027569	0.344989339736587	0.233701565423807	1.58810302696002	0.112263043964745	0.14169278615804
RP11-386J22.3	7.55906198162276	-0.350029012918561	0.200085191061378	-1.58735909993926	0.112431336989856	0.141896704437254
ANKHD1	77.0192737261589	-0.171499819418874	0.105929397080664	-1.58601694485951	0.112735465757829	0.142272022854644
LEF1	85.1979779029541	0.155551001077419	0.100666428319073	1.58575479947161	0.112794942831239	0.142338564683452
ICA1	131.143030399104	-0.13647749031862	0.091331626304674	-1.58513678157011	0.112935260219814	0.142507106720646
CTD-3247F14.2	76.3942050043011	-0.168769989028537	0.121376312272244	-1.58441455816066	0.113099411138526	0.142705701076362
RP11-679C8.2	5.85956997909569	-0.343818134861696	0.215224171782923	-1.58438203406616	0.113106807815568	0.142706495346099
LINC01235	6.61976156038825	-0.185046826403011	0.279137469437639	-1.58369417180166	0.113263331751303	0.142895431646513
CHAMP1	215.014178150458	-0.0736631524768172	0.0464258142254267	-1.58324951969229	0.113364603685477	0.143014642409628
PSMG3-AS1	44.8559996377972	-0.162315683915073	0.0987002530213227	-1.5831523970649	0.113386733380896	0.143034003322147
NPC2	762.145746472325	-0.0914043220112974	0.0573168219312464	-1.58208803579376	0.11362947449381	0.143331640036216
SPPL3	1942.47743586366	-0.0647901904615357	0.0414361227474148	-1.5818572731561	0.113682156794592	0.14338951626798
RP11-82O19.2	8.80638312170313	-0.293532282991418	0.200106339443843	-1.58174265499336	0.113708330868224	0.143413952233798
PAXBP1-AS1	24.2461103947614	-0.180698099510313	0.113911109904863	-1.58152442881262	0.113758177871071	0.143468240831598
G10801	10.4017838949918	0.757570678605252	0.288084237655785	1.58146566104096	0.113771604486495	0.14347659343447
AC073333.8	16.6439622458945	0.232531459474723	0.146187150765132	1.58062720788585	0.113963301005155	0.143709746552455
RAB34	384.95622042866	0.0882097933769327	0.056680494079486	1.58042519644682	0.114009525111145	0.143759439460884
CTB-31O20.4	27.0627062825748	0.185416287858569	0.118434425649145	1.58035447381183	0.114025711299521	0.143771252608927
TOPBP1	1298.73649769181	0.0556399346004157	0.0351405522634885	1.57984211719994	0.114143027662432	0.143910568417156
COX18	292.656441146586	0.0666214451901669	0.0425518228615949	1.57861315878481	0.114424814544455	0.144257218216864
KIF3A	381.610292791061	-0.0811247222640081	0.0514481234412433	-1.57854174818786	0.114441205038485	0.144269257045168
MTA1	278.318973874886	-0.0756919762539676	0.0481784465468659	-1.57842353199069	0.114468342633954	0.144294841859335
TEN1-CDK3	8.23864180295061	-0.311981106739285	0.202130081976276	-1.57832637479381	0.114490649737096	0.144314334827011
WDR59	546.302333188038	0.0602024633863955	0.038130506122107	1.5781786597658	0.11452457137428	0.144348464595112
PHF20	828.508071546997	-0.0483538214076681	0.0306204928152489	-1.57802090299045	0.114560807756191	0.144385507647775
RP11-73M7.6	9.86162358961638	-0.301227751019783	0.202091538127179	-1.57712939365334	0.114765755068523	0.144635166609993
ATPAF1	523.03815631671	-0.0688632407910572	0.0434764155963535	-1.57696204062703	0.114804259662696	0.144675046478244
RP5-1065J22.4	7.79265972695895	0.345817231698798	0.208689455918459	1.57619537636025	0.114980783770409	0.144888841837489
RP11-582J16.5	18.3719776703056	-0.221178995590938	0.146327769537109	-1.57522364054837	0.115204832248215	0.145162494171269
ALPK1	652.609501001554	-0.0750348314011854	0.0478663706199704	-1.57506955899985	0.11524038961086	0.145198621982064
RP11-3J10.7	5.14251208335218	-0.341951825899424	0.213706710694482	-1.57493257629164	0.115272008325078	0.145229783221367
RPS13P2	10.7819633773002	0.266342543215273	0.156474940610823	1.57461766074473	0.115344723843082	0.14531271500107
DCTN4	1915.69526483428	-0.0456363763934961	0.0288751599360168	-1.57426345514498	0.11542655472113	0.145407119830298
ENOPH1	778.469565844839	0.0669724475247547	0.0423248958136596	1.57393865532072	0.115501632201734	0.145493006383739
ZNRF2	686.764170617508	-0.0850480973979699	0.0546414166554088	-1.57357664969694	0.115585355042439	0.145589772257493
RP1-168P16.3	6.5219997393061	-0.309288093188294	0.211772018963167	-1.57348583780111	0.115606365045251	0.145607539035671
ST6GALNAC4	57.0600045452755	0.193579064276966	0.129316552764944	1.57233067702693	0.115873882107358	0.145935763609649
RNU7-84P	4.78822004309783	-0.418003249755816	0.253661486807112	-1.5715779946957	0.1160484531418	0.146146896378279
SLC35F3	19.8263939416005	0.483755147961074	0.204134266468952	1.57135998722293	0.116099054610242	0.146201890816958
RP11-342M1.3	10.6140920285622	-0.256450284675849	0.173004311828737	-1.57126301067453	0.116121569298659	0.146221511516696
RP11-52I18.1	8.55791184945986	-0.318836037485482	0.21128403761866	-1.57018855393209	0.116371251629514	0.146527164698065
CTA-29F11.1	46.4505412802142	-0.196474209796611	0.132137660355814	-1.56990203005995	0.116437905252196	0.146602337211673
UBXN2B	483.063519688004	0.0745154148889677	0.0471532149589979	1.56944758889042	0.116543682729988	0.146726757099103
CTD-2561B21.5	12.429760999211	-0.220141351009783	0.156366731023487	-1.56926115916597	0.116587098660199	0.1467726545607
GHRLOS	12.0405490244991	-0.247723158978135	0.155215055476779	-1.56878984439675	0.11669691554762	0.146902134376087
RP11-432J22.2	10.6269964653991	-0.273120041559621	0.171161604363418	-1.5685544510934	0.116751792872847	0.146962443031254
ECHDC3	265.504739095159	-0.104033392635621	0.0643928300731845	-1.56846921063488	0.116771670009361	0.146978690292313
RDH13	632.887853173366	-0.0959565354384551	0.0622807121032965	-1.56775804352168	0.116937609954435	0.14717877163349
LINC01521	10.3885867376498	-0.311501264668328	0.186525986274734	-1.5672954822687	0.117045640884024	0.147305948613172
TNN	16.8084530100068	-0.671731074008693	0.315923778553946	-1.56666851554465	0.117192193694753	0.147481588627734
SYS1	309.672977350622	0.0549964010950583	0.0353935400443227	1.56477489142669	0.11763570107056	0.148030890570233
ECHDC2	612.808994960339	0.0776691118808627	0.0503017356288645	1.56425886743545	0.11775678759759	0.148174421914075
U73166.2	8.34285881710055	-0.29188690086807	0.216956680300297	-1.56381876177127	0.117860136926856	0.148295618586727
G1997	12.0793196455142	-0.262455877797358	0.168355334034249	-1.5633030059727	0.117981341613245	0.1484392656727
ICAM2	9.32287919251043	0.284110533116313	0.174322206288424	1.56272185330938	0.11811803197326	0.148591690983487
AHR	4340.85900897738	0.0899257204935024	0.056863843335526	1.56269806435096	0.118123629914984	0.148591690983487
GNL1	767.113291598944	0.052597210484345	0.0335943172019648	1.56273969931884	0.118113832643922	0.148591690983487
CTC-137K3.1	5.37896462029133	-0.320330329998296	0.214284012133577	-1.5622568396613	0.118227495229914	0.148713475658123
CTD-2373N4.5	7.57359528022549	-0.324293601333431	0.208262713511241	-1.56187355033936	0.118317780554902	0.148818165116412
STX1A	13.0241402908382	0.267628662239022	0.159747650935644	1.56155384128983	0.118393130649582	0.148904057919627
RPP21	10.9427632846612	0.305971365438788	0.195013104247732	1.56074128325814	0.11858480640423	0.149136235535091
GPATCH2	609.67277025509	-0.0525140479011098	0.0336100432534082	-1.56016503199831	0.1187208867405	0.149298470963305
RP11-723O4.7	7.41561359329852	0.268346738511526	0.194553147639929	1.56009117268804	0.118738337285336	0.14931151202583
KCNK5	111.401415024175	0.154939727123401	0.141776595871115	1.55965192317854	0.118842159155759	0.149433155582651
TPGS1	66.4798483693982	0.130642511722311	0.0848061843901438	1.55951942400487	0.118873490885715	0.149463640340923
METRNL	2074.73454411092	0.0938863572096227	0.0602175699521031	1.5591590854092	0.118958731953369	0.149561899447484
RP3-355L5.4	12.5893203335922	0.221066651465691	0.148442146625746	1.55894007252774	0.119010564662629	0.149618146393557
GLIS3	16.5186601196201	-0.311368529518091	0.172266213175004	-1.55836626681718	0.119146448403143	0.14977111969036
RASGEF1B	1453.29360345152	-0.0867391270611512	0.0555838764909331	-1.55837198033201	0.119145094778554	0.14977111969036
DTNBP1	99.1851299397217	0.102497680901219	0.0664832019033261	1.55830120331263	0.119161863855695	0.149781569111813
NKX1-2	13.6256424804113	-0.239714734930936	0.178986303613718	-1.55826452552051	0.119170554589318	0.149783565095931
RP11-100G15.3	7.09057183566912	0.28802582401089	0.189017903331327	1.557737310277	0.119295532140503	0.149931711173426
G27754	25.6436135573855	-0.22199869405793	0.15152132512092	-1.55763097225676	0.119320752248096	0.14995447100166
C6orf132	2082.03808083569	0.0699109277891833	0.0444508236382536	1.55740102242043	0.119375303561646	0.150014087450569
INTS12	165.517416555408	0.0769728535356658	0.0496226975197498	1.55729647114318	0.119400112865317	0.150036323447968
GEMIN5	577.67041836679	-0.0979653073159467	0.0656796592838492	-1.55719601058585	0.119423955274818	0.150057341883773
ESR1	96.1069863701051	0.202895627553903	0.130760720391879	1.55691782842062	0.119489996006367	0.150131377251089
CCP110	638.97876987729	-0.0897853454235525	0.0577837771852783	-1.55684373549493	0.119507590567382	0.150144537973486
NDUFV2	97.0522227076551	-0.125113017901735	0.0828490649353542	-1.55653048552355	0.119581999260319	0.150229071869511
LINC00539	9.61931189705811	-0.297251840589774	0.191225575734443	-1.55647846341856	0.119594359987483	0.150235650409009
CD163	282.548830667025	-0.380654022478802	0.193213682208817	-1.55630629937103	0.119635274212955	0.150278095222945
TBC1D22A	573.822384963	0.0686310625451285	0.0442882302459578	1.55625652211181	0.119647105659763	0.150284005250646
PTMA	19801.1981953114	0.0628759041616493	0.0410422984642639	1.55566911691399	0.119786793942394	0.150450500932531
FAM132B	5.93872961937983	-0.320729918379586	0.219398372026634	-1.55488066835659	0.119974492235808	0.150677273078954
RPS6KA3	2906.1391665209	0.0548318489769701	0.0352744398546157	1.55425120480688	0.120124507791509	0.150856694872996
PLEKHA7	336.520012503697	0.105321854907934	0.0684561845444098	1.55421278087634	0.120133669847078	0.150859216919858
PMVK	631.269792604947	0.0847282472879245	0.0549538076028981	1.55386289282893	0.12021712464092	0.150955027058933
NR6A1	91.7776448615149	-0.139748636064927	0.0859873873832794	-1.55328883306157	0.120354146874426	0.151118085697403
NOX4	17.7818576575658	0.167069712873458	0.210584155077255	1.5531819416377	0.120379674268498	0.151141139019653
CCNG1	1170.81776683182	-0.0725702387957932	0.0463578541465783	-1.55310545260298	0.120397943683848	0.151155077478418
SH3GL1P2	7.15373687706995	-0.335499175169667	0.220778230746964	-1.55303822052037	0.120414003867379	0.151166240835533
RP11-1055B8.1	5.6697857652871	0.452872577949296	0.273298112470617	1.55268195892316	0.120499134481204	0.151260078721134
TMEM150C	60.487056611309	-0.154064709821849	0.0938672510442736	-1.55266537847288	0.120503097615471	0.151260078721134
CTB-75G16.1	10.8113172307354	-0.295680521719753	0.181019866927699	-1.55259798480989	0.120519207404006	0.151271296097595
RP11-693N9.2	12.9152170662047	-0.300598488642501	0.185593837815452	-1.55236816557253	0.120574156095973	0.151331258406849
GSKIP	969.921727236384	0.0875014804828363	0.0561031121283682	1.55193975477445	0.120676639435477	0.151450870226468
ZDHHC16	283.740717030095	0.0854325939068526	0.0549042099308404	1.55182103431451	0.120705051501707	0.151477512858129
C16orf86	8.55029555623902	-0.276019916884886	0.184764442321342	-1.55170274321797	0.12073336601966	0.15150402990911
MTIF3	288.182298036542	0.0724976720944525	0.0467543408684676	1.55149700009017	0.120782625705113	0.151556825590231
CLK1	1775.67144663692	-0.119304676817375	0.075543236462802	-1.55128135186214	0.120834273782376	0.151612611740509
SLCO2B1	170.625967940828	0.201361291732134	0.134606575099796	1.5508294623988	0.120942558043966	0.151739449311706
RP11-219A15.1	7.20423697563282	-0.344896562447402	0.220069507960909	-1.55040471866715	0.121044406703346	0.151858197903513
MS4A4E	8.24862181771796	-0.267854747523871	0.217132656978188	-1.55029198206629	0.121071450909074	0.151874558047981
PHBP12	15.124144597766	-0.267613042343301	0.161428569737952	-1.55029031410539	0.121071851069073	0.151874558047981
ANGPTL7	25.2923461453943	-0.514130238149743	0.20792126875995	-1.55019543906897	0.12109461421404	0.151894077120251
TSSK6	19.7806308667577	-0.239491208516618	0.150211477785173	-1.55005216365458	0.121128996294146	0.151928167123711
RP11-164P12.5	253.181593763012	-0.081008280288572	0.0528676980082869	-1.5495111273205	0.121258898710824	0.152082054003442
SNORD20	7.11121279743564	0.307656000219632	0.208089912771854	1.54942018907452	0.121280743608875	0.152100405663036
TUSC1	268.253274562923	0.0866613923057564	0.0560930870649321	1.54916444053938	0.121342195216054	0.152168423686735
DDX12P	52.4262253529664	0.209076630784686	0.138476460658794	1.54864305197361	0.121467550606523	0.152316566997107
AIF1	100.674995203145	0.189131364862196	0.134546415062729	1.54828956303082	0.121552596149054	0.152414148388111
C12orf60	15.497394303189	-0.258069339684683	0.149631646718759	-1.5482406631197	0.121564364594045	0.152419841878781
ASB6	400.487600330052	-0.0671158068458104	0.0431663991189019	-1.54795482704255	0.12163317285623	0.152497048108929
TPD52	1559.18928383083	-0.0689837079623135	0.0451472125880853	-1.54777568528687	0.121676312511382	0.152542065170918
RP11-82L18.2	13.2938514294372	0.265225740469917	0.178090768506825	1.54753997656629	0.121733092450435	0.15259510512957
ZNF205	111.633833841652	0.0821804713355487	0.054576926441506	1.54756072910277	0.1217280925346	0.15259510512957
CTD-2651B20.7	30.3957159180051	-0.215468365776268	0.150446006373322	-1.54659082276003	0.121961944078605	0.152872888535998
AP000351.10	10.0428584136045	-0.267033058487129	0.198474041843916	-1.54654692499239	0.121972536454366	0.152877078677543
LRRC41	908.3868680947	-0.0498574219237915	0.0321267614841153	-1.54621338072218	0.122053042997802	0.152968891640179
RPS2P55	27.7551658151137	-0.180345211698198	0.140111202469144	-1.54561932575847	0.122196531058174	0.15313962363789
THSD4	513.995346333519	0.18943723692837	0.111218553100553	1.54521767381266	0.122293620767944	0.153252191273735
EGLN2	103.664322281863	-0.109199911070624	0.0740240552760152	-1.54482747855321	0.122387998820763	0.153361347622096
CPNE5	16.7349354331254	0.277261710358019	0.174437145316829	1.54476466381658	0.122403197384046	0.153371279051382
FAM208B	1693.08386724145	0.0654340964690312	0.0423890275662622	1.54472022131967	0.122413951517519	0.15337564075821
RP11-1H8.5	8.08762460338139	0.281463079983392	0.196915503222804	1.54445459062513	0.122478243857953	0.153447077380971
CTC-444N24.6	16.3704284225732	-0.237061769605391	0.153309418765507	-1.54438130325673	0.122495986723902	0.153460189391888
ATP2C2	851.966049396901	0.111126535763098	0.0692012756175488	1.54343558747927	0.122725124652912	0.153738115045777
ZNF485	79.8047800378793	-0.130539273286697	0.0885380057454368	-1.54328564888905	0.122761484078146	0.15377452784318
PPIEL	14.4216103969229	-0.255058394048613	0.162356706831134	-1.54281456707082	0.122875774027288	0.153908548508402
FGD1	215.470035458925	-0.067656382292169	0.0438195086199746	-1.542500677201	0.122951973502433	0.153994845710003
THAP2	125.766584275259	-0.147153222546993	0.0959632280048317	-1.5420646965962	0.123057872784482	0.154118328856109
HSPA8P19	7.23805498076201	-0.396348395061873	0.222358156876428	-1.54146763699	0.123203013563699	0.154290940675294
AC141586.5	33.1345194008589	0.161977612163234	0.107484588017985	1.54085354370358	0.123352434520392	0.154468891874467
RP11-274A11.4	17.4966030093972	0.285026912151274	0.193103971866879	1.54016448131348	0.123520265346448	0.154669874450798
ATXN2L	421.565696975946	0.0834800954748619	0.0558606183173181	1.54000510495885	0.123559109068892	0.154709327398457
G2447	6.16602315644844	-0.301496637451206	0.198882730942339	-1.53918931093981	0.123758086379155	0.154949268275463
RP11-773H22.4	5.0566079688707	0.385407076111151	0.281603318245102	1.53887774653173	0.123834144868123	0.155035291319103
UGT1A5	8.86070245266241	-0.308454314319279	0.219358370417074	-1.53861167901519	0.12389912562019	0.15510743609846
SLC25A35	13.0864362064187	-0.247744732256513	0.156202642818362	-1.53850937805565	0.123924117312212	0.155129513586604
SNORA76	25.71629223711	-0.237120332149314	0.145309872534073	-1.53820941931995	0.123997418641986	0.155202846885221
LRRC58	2830.27864347494	0.0545961483987052	0.0354817176972534	1.53823572409353	0.1239909891551	0.155202846885221
RP11-669E14.6	9.29056592476262	-0.312393201566674	0.219437918581048	-1.53807787964483	0.124029573843392	0.155233880539466
